code_grade_NEG;code_etat_grade;libelle_grade_NEG;code_FP;code_grade_NEG_rempl;date_supp_remp_grille;code_etat_grade_rempl;libelle_grade_NEG_rempl
S06435;8;MAITRE ASSISTANT 1ERE CLASSE ECOLE SUPERIEURE DE PHYSIQUE ET;210;S09943;01/10/1989;8;MAITRE DE CONFERENCE 1ERE CL ECOLE SUP PHYS CHIMIE INDUST
S06436;8;MAITRE ASSISTANT 2EME CLASSE ECOLE SUPERIEURE DE PHYSIQUE ET;210;S09944;01/10/1989;8;MAITRE DE CONFERENCE 2EME CL ECOLE SUP PHYS CHIMIE INDUST
S06438;8;AGENT CHEF DE LA SURVEILLANCE SPECIALISEE DE 1ERE CLASSE;210;S15903;01/08/2007;1;AGENT ACCUEIL ET SURVEILLANCE PPAL 2E CL
S06439;8;AGENT CHEF DE LA SURVEILLANCE SPECIALISEE DE 2EME CLASSE;210;S15902;01/08/2007;1;AGENT ACCUEIL ET SURVEILLANCE 1E CLASSE
S06441;8;AGENT DE SURVEILLANCE SPECIALISEE 2EME CLASSE;210;S15773;01/10/2005;8;AGENT DE LA SURVEILLANCE SPECIALISEE
S06442;8;AGENT DE SURVEILLANCE SPECIALISEE 1ERE CLASSE;210;S15773;01/10/2005;8;AGENT DE LA SURVEILLANCE SPECIALISEE
S06444;8;ASSISTANT DE SERVICE SOCIAL;210;S09142;01/08/1990;1;
S06450;8;TECHNICIEN DE LABORATOIRE DE CLASSE PRINCIPALE;210;S10531;01/01/1989;1;TECHNICIEN DE LABORATOIRE SURVEILLANT-CHEF
S06452;2;AIDE INFIRMIER DE SECONDE CLASSE;210;S06511;01/07/1989;8;AIDE INFIRMIER
S06453;8;AIDE DE LABORATOIRE DE CLASSE NORMALE;210;S12476;01/08/1993;1;AIDE DE LABORATOIRE DE CLASSE NORMALE (*)
S06454;8;MONITEUR DE JARDINS D'ENFANTS;210;S06469;01/07/1989;8;MONITEUR DE JARDINS D'ENFANTS DE SECONDE CLASSE
S06456;8;AUXILIAIRE DE PUERICULTURE DE SECONDE CLASSE;210;S11636;30/08/1992;8;AUXILIAIRE DE PUERICULTURE
S06457;8;SECRETAIRE SERV EXTER  2EME CL;211;S13015;01/08/1995;1;SECRETAIRE SERVICES EXTER CL NORMALE
S06459;8;AGENT DES SERVICES HOSPITALIERS;210;S10394;01/07/1991;8;AGENT DE SERVICE INTERIEUR
S06460;8;AGENT DES SERVICES HOSPITALIERS DE 2EME CATEGORIE;210;S06459;01/01/1983;8;AGENT DES SERVICES HOSPITALIERS
S06461;8;AGENT DES SERVICES HOSPITALIERS DE 1ERE CATEGORIE;210;S06459;01/01/1983;8;AGENT DES SERVICES HOSPITALIERS
S06463;8;AGENT DU SERVICE INTERIEUR * ECHELLE DE BASE;210;S10394;01/07/1991;8;AGENT DE SERVICE INTERIEUR
S06464;8;AGENT DU SERVICE INTERIEUR DE 2EME CATEGORIE;210;S06463;01/01/1983;8;AGENT DU SERVICE INTERIEUR * ECHELLE DE BASE
S06465;2;ADJOINT ADMINISTRATIF CHEF DE GROUPE;211;S10122;01/08/1990;1;ADJOINT ADMINISTRATIF PRINCIPAL 2E CLASSE
S06466;2;ASEM, ECHELLE BASE,CLASSES ENFANT ET HANDICAP;210;S10390;01/07/1991;8;A S E M, CLASSES ENFANTINES ET HANDICAPES
S06467;8;ADJOINT ANIMATION ACTIVITES PERISCOLAIRES PRINC 2EME CL;210;S15949;01/08/2007;1;ADJT ANIMATION ACTION SPORTIVE PPAL 2E CL
S06468;8;ADJOINT ANIMATION ACTIVITES PERISCOLAIRES;210;S15948;01/08/2007;1;ADJT ANIMATION ACTION SPORTIVE 1E CL
S06469;8;MONITEUR DE JARDINS D'ENFANTS DE SECONDE CLASSE;210;S11727;30/08/1992;8;EDUCATEUR DE JEUNES ENFANTS
S06470;8;MONITEUR DE JARDINS D'ENFANTS DE PREMIERE CLASSE;210;S11729;30/08/1992;8;EDUCATEUR PRINCIPAL DE JEUNES ENFANTS
S06471;8;AGENT DU SERVICE INTERIEUR DE 1ERE CATEGORIE;210;S06463;01/01/1983;8;AGENT DU SERVICE INTERIEUR * ECHELLE DE BASE
S06472;8;AGENT DE SERVICE DES ECOLES * ECHELLE DE BASE;210;S10391;01/07/1991;8;
S06474;8;AGENT DE SERVICE DES ECOLES DE 2EME CATEGORIE;210;S06472;01/01/1983;8;AGENT DE SERVICE DES ECOLES * ECHELLE DE BASE
S06475;8;AGENT DE SERVICE DES ECOLES DE 1ERE CATEGORIE;210;S06472;01/01/1983;8;AGENT DE SERVICE DES ECOLES * ECHELLE DE BASE
S06476;8;CHAUFFEUR BASSE PRESSION;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S06477;8;GARDIEN DE CHALET DE NECESSITE * ECHELLE DE BASE;210;S10395;01/07/1991;1;GARDIEN DE CHALET DE NECESSITE
S06479;8;INSPECTEUR DE LA SURVEILLANCE SPECIALISEE DES MUSEES;210;S12464;01/01/1993;8;TECHNICIEN DE CLASSE NORMALE DES SERVICES CULTURELS
S06481;8;AGENT CHEF DE LA SURVEILLANCEE SPECIALISEE DES MUSEES;210;S14377;01/08/1990;8;AGENT CHEF 2EME CL DE SURVEIL SPECIAL DES MUSEES
S06482;8;AGENT DE LA SURVEIL SPECIAL DES MUSEES 1ERE CL;210;S15763;01/10/2005;8;AGENT DE SURVEIL SPECIALISEE DES MUSEES
S06484;8;INSPECTEUR DE SERVICE INTERIEUR ET DU MATERIEL DE 2EME;210;S15934;01/08/2007;1;AGENT DE LOGISTIQUE GENERALE 1ERE CL
S06485;8;INSPECTEUR ADJOINT DE LA SURVEILLANCE SPECIALISEE DES MUSEES;210;S14378;01/08/1990;8;AGENT CHEF 1ERE CL DE SURVEIL SPECIAL DES MUSEES
S06486;8;SURVEILLANT CHEF DES MUSEES;210;S06441;01/01/1984;8;AGENT DE SURVEILLANCE SPECIALISEE 2EME CLASSE
S06487;8;BRIGADIER SOUS CHEF DE SURVEILLANCE DES MUSEES;210;S09027;01/08/1991;1;BRIGADIER SOUS CHEF DES SURVEILLANTS DE MUSEE
S06488;8;PREPOSE DES MUSEES;210;S06441;01/01/1984;8;AGENT DE SURVEILLANCE SPECIALISEE 2EME CLASSE
S06489;8;GARDIEN DE MUSEE;210;S09896;01/01/1991;8;AGENT DE LA SURVEIL SPECIAL DES MUSEES 2EME CL
S06490;8;BRIGADIER DU PERSONNEL DE SERVICE  * ECHELLE SUPERIEURE;210;S10392;01/07/1991;8;BRIGADIER DES ETABLISSEMENTS D ENSEIGNEMENT
S06492;8;GARDIEN DES BIBLIOTHEQUES ET DES ARCHIVES DE 1ERE CATEGORIE;210;S06491;01/01/1983;1;GARDIEN DES BIBLIOTHEQUES ET DES ARCHIVES
S06493;8;GARDIEN DES BIBLIOTHEQUES ET DES ARCHIVES DE 2EME CATEGORIE;210;S06491;01/01/1983;1;GARDIEN DES BIBLIOTHEQUES ET DES ARCHIVES
S06494;8;SECRETAIRE SERV EXTER CL PRINCIPALE;211;S13015;01/08/1995;1;SECRETAIRE SERVICES EXTER CL NORMALE
S06498;8;HOMME DE SERVICE DE LA BOURSE DU TRAVAIL DE 1ERE CATEGORIE;210;S06497;01/01/1983;1;HOMME DE SERVICE DE LA BOURSE DU TRAVAIL
S06499;8;HOMME DE SERVICE DE LA BOURSE DU TRAVAIL DE 2EME CATEGORIE;210;S06497;01/01/1983;1;HOMME DE SERVICE DE LA BOURSE DU TRAVAIL
S06502;8;AGENT DE SERVICE;210;S10787;01/08/1996;8;AGENT DES SERVICES TECHNIQUES DE 2E CLASSE
S06503;8;AGENT DE SERVICE DE 1ERE CATEGORIE;210;S06502;01/01/1983;8;AGENT DE SERVICE
S06504;8;AGENT DE SERVICE DE 2EME CATEGORIE;210;S06502;01/01/1983;8;AGENT DE SERVICE
S06508;8;CONTREMAITRE;110;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S06509;8;CONCIERGE-VAGUEMESTRE-STANDARDISTE ETABLISSEMENTS ENSEIGNEM;210;S10393;01/07/1991;8;
S06510;8;CANTONNIER DES IRRIGATI0NS;210;S10781;01/08/1991;8;OUVRIER SPECIAL DES IRRIGATIONS
S06511;8;AIDE INFIRMIER;210;S15913;01/01/2009;1;AUXILIAIRE PUERICULTURE ET SOINS 1E CL
S06514;8;REVISEUR DES SERVICE D'ARCHITECTURE;210;S14718;01/08/1996;1;INGENIEUR ECONOMISTE/CONSTRUCTION CL NORMALE
S06516;8;CHEF DESINFECTEUR DES ETUVES;210;S15927;01/08/2007;1;ADJOINT TECH PRINC 2EME CL EAU ASSAINISSEMENT
S06517;8;CHEF DE POSTE DE LA DESINFECTION;210;S06516;01/01/2003;8;CHEF DESINFECTEUR DES ETUVES
S06518;8;DESINFECTEUR DES ETUVES;210;S15925;01/08/2007;1;ADJOINT TECH 2EME CL EAU ASSAINISSEMENT
S06520;8;CHAUFFEUR - DESINFECTEUR D'ETUVES;210;S06518;01/01/2001;8;DESINFECTEUR DES ETUVES
S06523;8;AIDE INFIRMIER DE PREMIERE CLASSE;210;S14376;30/08/1992;8;AIDE INFIRMIER PRINCIPAL
S06524;8;CANTONNIER DE LA VOIRIE DEPARTEMENTALE;210;S10785;01/08/1991;8;OUVRIER SPECIAL DE LA VOIRIE
S06525;8;SURVEILLANT D'ASSAINISSEMENT;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S06526;2;OUVRIER DE 2EME CATEGORIE;210;S10549;01/08/1990;8;OUVRIER PROFESSIONNEL
S06528;8;OUVRIER SPECIAL DU NETTOIEMENT;210;S06558;01/01/1978;1;EBOUEUR (CL NORMALE)
S06529;8;MAITRE OUVRIER;210;S15892;01/08/2007;1;ADJOINT TECHNIQUE PRINCIPAL 2EME CL
S06530;8;SECRETAIRE ADMINISTRATIF;211;S13009;01/08/1995;1;SECRETAIRE ADM CL NORMALE ADMTS PARIS
S06531;8;SECRETAIRE ADMINISTRATIF CHEF DE SECTION;211;S13009;01/08/1995;1;SECRETAIRE ADM CL NORMALE ADMTS PARIS
S06532;8;SECRETAIRE ADMINISTRATIF EN CHEF;211;S13011;01/01/1997;1;SECRETAIRE ADM CL EXCEPT ADMTS PARIS (3EME GR)
S06536;8;CHEF DE MAGASIN DE 2EME CATEGORIE;210;S10618;01/01/2001;8;AGENT DE MAITRISE  2E CATEGORIE
S06537;8;CHEF DE MAGASIN DE 3EME CATEGORIE;210;S10618;01/01/2001;8;AGENT DE MAITRISE  2E CATEGORIE
S06538;2;AGENT DE BUREAU;211;S10423;01/08/1990;8;AGENT ADMINISTRATIF 2E CLASSE
S06540;8;CHEF BLANCHISSEUR BUANDIER;210;S06529;01/08/1992;8;MAITRE OUVRIER
S06541;8;BLANCHISSEUR BUANDIER;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S06542;8;GARDIEN DE CHALET DE NECESSITE * ECHELLE SUPERIEURE;210;S10395;01/07/1991;1;GARDIEN DE CHALET DE NECESSITE
S06544;8;CHEF DE GROUPE AUTOMOBILE;210;S10618;25/10/2001;8;AGENT DE MAITRISE  2E CATEGORIE
S06545;8;CHEF DE SECTEUR BARRAGISTE;210;S14774;01/01/2000;8;CHEF DE SECTEUR BARRAGISTE
S06547;8;CHEF DE GROUPE TRACTION PORTEUR;210;S15927;01/08/2007;1;ADJOINT TECH PRINC 2EME CL EAU ASSAINISSEMENT
S06548;8;CHEF D'EQUIPE DES POMPES FUNEBRES;210;S06547;01/01/2001;8;CHEF DE GROUPE TRACTION PORTEUR
S06549;8;CHEF EGOUTIER DE LA VILLE DE PARIS;210;S13990;01/08/1996;1;CHEF EGOUTIER
S06552;2;VERIFICATEUR CHEF DE COMPTEUR D'EAU;210;S06529;01/08/1990;8;MAITRE OUVRIER
S06553;2;VERIFICATEUR DE COMPTEUR D'EAU;210;S10549;01/08/1990;8;OUVRIER PROFESSIONNEL
S06555;8;TRIEUR DE PAVES;210;S10549;01/07/2005;8;OUVRIER PROFESSIONNEL
S06556;2;CHEF OUVRIER DEMENAGEUR PRINCIPAL;210;S10549;01/08/1990;8;OUVRIER PROFESSIONNEL
S06557;8;CHEF D'EQUIPE DU SERVICE DU NETTOIEMENT DE LA VILLE DE PARIS;210;S14023;01/08/1996;1;CHEF D'EQUIPE DU NETTOIEMENT
S06559;8;CHEF FOSSOYEUR DE LA VILLE DE PARIS;210;S13992;01/08/1996;1;CHEF FOSSOYEUR
S06566;8;CHEF D'EQUIPE DES BASSINS;210;S14706;01/01/2000;8;CHEF D'EQUIPE DES BASSINS
S06567;2;VERNISSEUR;210;S10549;01/08/1990;8;OUVRIER PROFESSIONNEL
S06569;8;DIRECTEUR DE PISCINE DE CLASSE EXCEPTIONNELLE;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S06570;8;DIRECTEUR DE PISCINE DE CLASSE NORMALE;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S06571;2;GERANT DES BAINS ET DOUCHES;210;S10549;01/08/1990;8;OUVRIER PROFESSIONNEL
S06572;8;CHEF CONDUCTEUR DE MACHINES;210;S15927;01/08/2007;1;ADJOINT TECH PRINC 2EME CL EAU ASSAINISSEMENT
S06573;2;CONDUCTEUR DE MACHINES DE PLUS DE 100 CV;210;S10553;01/08/1990;8;CONDUCTEUR DE MACHINES
S06574;2;CHAUFFEUR HAUTE PRESSION;210;S10549;01/08/1990;8;OUVRIER PROFESSIONNEL
S06575;8;CHEF D'EQUIPE CONDUCTEUR D'AUTOMOBILE;210;S13955;01/01/2000;1;CHEF D'EQUIPE CONDUCTEUR AUTOMOBILE
S06577;2;SECRETAIRE STENODACTYLOGRAPHE;211;S06402;01/08/1990;8;ADJOINT ADMINISTRATIF
S06578;8;;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S06579;2;PISCICULTEUR;210;S10549;01/08/1990;8;OUVRIER PROFESSIONNEL
S06580;2;CULTIVATEUR;210;S10549;01/08/1990;8;OUVRIER PROFESSIONNEL
S06582;8;OUVRIER DEMENAGEUR;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S06584;8;ATTACHE DES SERVICES DE 2EME CLASSE;211;S13006;01/08/1993;8;ATTACHE DES SERVICES
S06591;8;BRIGADIER DES CANAUX;210;S14366;01/01/1998;8;BRIGADIER DES CANAUX
S06592;8;CHEF D'EQUIPE DES CANAUX ET DES PORTS;210;S14804;01/01/2001;8;CHEF DE SECTEUR DES CANAUX ET PORTS
S06593;8;CHEF D'EQUIPE DES IRRIGATIONS;210;S14775;01/01/2001;8;CHEF DE SECTEUR DES IRRIGATIONS
S06594;8;CHEF D'EQUIPE DES DERIVATIONS;210;S14783;01/01/2001;8;CHEF DE SECTEUR DES DERIVATIONS
S06597;8;CHEF DE SECTEUR DES CANAUX ET PORTS;210;S14804;01/01/2000;8;CHEF DE SECTEUR DES CANAUX ET PORTS
S06598;8;CHEF DE SECTEUR DES IRRIGATIONS;210;S14775;01/01/2000;8;CHEF DE SECTEUR DES IRRIGATIONS
S06599;8;CHEF DE SECTEUR DES DERIVATIONS;210;S14783;01/01/2000;8;CHEF DE SECTEUR DES DERIVATIONS
S06600;8;CHEF DE SECTEUR D'EMPIERREMENT;210;S11871;01/07/1993;8;CHEF DE SECTEUR D'ENTRETIEN GENERAL
S06614;2;CHARGE D ETUDES EN AMENAGEMENT ET EN URBANISME;110;N00720;09/02/1990;7;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME
S06616;2;ASSISTANT D ETUDES EN AMENAGEMENT ET EN URBANISME;110;N00719;09/02/1990;7;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME
S06902;2;CHARGE D ETUDES EN AMENAGEMENT ET URBANISME;110;N00720;09/02/1990;7;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME
S06959;2;DIRECTEUR D ETUDES EN AMENAGEMENT OU EN URBANISME;110;N00718;09/02/1990;7;DIRECTEUR D ETUDES EN AMENAGEMENT OU EN URBANISME
S06960;2;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME;110;N00720;09/02/1990;7;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME
S06961;2;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME;110;N00721;09/02/1990;7;CHARGE D ETUDES PRINCIPAL EN AMENAGEMENT OU EN URBANISME
S06962;2;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME;110;N00719;09/02/1990;7;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME
S07018;2;DIRECTEUR D ETUDES EN AMENAGEMENT ET EN URBANISME;110;N00718;09/02/1990;7;DIRECTEUR D ETUDES EN AMENAGEMENT OU EN URBANISME
S07033;2;MEDECIN PMI;110;N00733;01/09/1977;7;MEDECIN P M I
S07161;2;ASSISTANT D ETUDES A L ATELIER DEPARTEMENTAL D AMENAGEMENT;110;N00719;09/02/1990;7;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME
S07285;8;CHEF APPARITEUR;110;S09937;01/01/1990;1;AGENT DE SURVEILLANCE
S07379;8;CHEF SURVEILLANT DU SERVICE INTERIEUR;610;S13434;24/11/1995;1;AGENT DE SERVICE DE PREMIERE CLASSE (*)
S07381;8;INSPECTEUR DU SERVICE INTERIEUR DE 2EME CLASSE;610;S13435;24/11/1995;1;INSPECTEUR DE SERVICE INTERIEUR ET DU MATERIEL DE DEUXIEME
S07382;8;INSPECTEUR DU SERVICE INTERIEUR DE 1ERE CLASSE;610;S13436;24/11/1995;1;INSPECTEUR DE SERVICE INTERIEUR ET DU MATERIEL DE PREMIERE
S07653;2;;610;S05987;01/06/1970;7;MAITRE OUVRIER PRINCIPAL DE PHARMACIE
S07673;2;ASSISTANT D ETUDES EN URBANISME;110;N00719;09/02/1990;7;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME
S07678;2;CHARGE D ETUDES EN URBANISME;110;N00720;09/02/1990;7;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME
S07764;2;ASSISTANT D ETUDE EN AMENAGEMENT OU EN URBANISME;110;N00719;09/02/1990;7;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME
S07776;2;CHARGE D ETUDES EN AMENAGEMENT ET EN URBANISME;110;N00720;09/02/1990;7;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME
S07798;2;ASSISTANT D ETUDES EN AMENAGEMENT;110;N00719;09/02/1990;7;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME
S07956;2;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME;110;N00721;09/02/1990;7;CHARGE D ETUDES PRINCIPAL EN AMENAGEMENT OU EN URBANISME
S08043;2;ASSISTANT D ETUDES EN AMENAGEMENT;110;N00719;09/02/1990;7;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME
S08083;8;GARDIEN DE SQUARE,MUSEE,BIBLIOTHEQUE,STADE,GYMNASE;110;S07342;01/07/1980;7;SURVEILLANT PRINCIPAL DE SQUARE
S08097;8;ASSISTANT HOSPITALIER DE JOUR;510;S08096;01/08/1991;1;ASSISTANT HOSPITALIER CLASSE NORMALE
S08098;2;GARDE;510;N00473;01/08/1990;7;OUVRIER PROFESSIONNEL 3IEME CATEGORIE
S08107;2;DACTYLOMECANOGRAPHE;314;S08106;01/01/1975;1;AGENT TECHNIQUE DE BUREAU DACTYLOCODEUR(*)
S08111;2;;314;S08109;01/01/1975;1;COMMIS (*)
S08134;2;ADJOINT ADMINISTRATIF CHEF DE GROUPE;213;S10701;01/08/1990;8;ADJOINT ADMINISTRATIF PRINCIPAL DE 2E CLASSE
S08137;8;INFIRMIER DE CLASSE SUPERIEURE;110;S12437;01/08/1993;1;INFIRMIER DE CLASSE NORMALE
S08157;8;ASSISTANT ADMINISTRATIF DE  L'O P H L M DE LA VILLE DE PARIS;214;S13309;24/05/1994;1;SECRETAIRE ADMINISTRATIF CL NORMALE (OPAC)
S08158;8;ASSISTANT TECHNIQUE DE  L'O P H L M DE LA VILLE DE PARIS;214;S13255;24/05/1994;1;ASSISTANT TECHNIQUE (OPAC)
S08159;8;CHEF D'ATELIER DE 2EME CATEGORIE;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S08165;8;CONCIERGE DE 1ERE CATEGORIE;210;S08167;01/01/1983;1;CONCIERGE
S08166;8;CONCIERGE DE 2EME CATEGORIE;210;S08167;01/01/1983;1;CONCIERGE
S08168;8;OUVRIER SPECIAL D'ENTRETIEN GENERAL;210;S15890;01/08/2007;1;ADJOINT TECHNIQUE 2EME CL
S08171;8;;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S08173;8;BRIGADIER CHEF DES CIMETIERES;210;S06441;01/01/1984;8;AGENT DE SURVEILLANCE SPECIALISEE 2EME CLASSE
S08174;8;GARDIEN CONSERVATEUR DE CIMETIERES;210;S06441;01/01/1984;8;AGENT DE SURVEILLANCE SPECIALISEE 2EME CLASSE
S08175;8;CAISSIER DES ETABLISSEMENTS ET SERVICES EXTERIEURS DE 2E CL;210;S06298;01/07/1998;8;ADJOINT ADMINISTRATIF*
S08178;8;SURVEILLANT DE LA VOIRIE DEPARTEMENTALE;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S08179;8;SURVEILLANT DE TRAVAUX;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S08180;8;CHEF DE MAGASINS DE 1ERE CATEGORIE;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S08188;8;PROFESSEUR D'EDUCATION MANUELLE ET TECHNIQUE;211;S13181;01/01/1996;1;PROFESSEUR CERTIFIE DE CLASSE NORMALE (CENTRE DE FORMATION
S08193;8;CONDUCTEUR ( CHAUFFEUR ) D'AUTOMOBILES;214;S13294;24/05/1994;1;MAITRE OUVRIER (*OPAC)
S08194;8;ASSISTANT DE SERVICE SOCIAL;810;S12805;01/08/1991;8;ASSISTANT SOCIO-EDUCATIF
S08194;8;ASSISTANT DE SERVICE SOCIAL;810;S12806;01/08/1991;8;ASSISTANT SOCIO-EDUCATIF PRINCIPAL
S08195;8;ASSISTANT CHEF DE SERVICE SOCIAL;810;S12804;01/08/1991;8;CONSEILLER SOCIO-EDUCATIF
S08196;8;CONSEILLER EN ECONOMIE SOCIALE ET FAMILIALE;810;S12805;01/08/1991;8;ASSISTANT SOCIO-EDUCATIF
S08196;8;CONSEILLER EN ECONOMIE SOCIALE ET FAMILIALE;810;S12806;01/08/1991;8;ASSISTANT SOCIO-EDUCATIF PRINCIPAL
S08197;8;CONSEILLER EN ECONOMIE SOCIALE ET FAMILIALE CHEF;810;S12804;01/08/1991;8;CONSEILLER SOCIO-EDUCATIF
S08198;8;SURVEILLANT DES PLANTATIONS;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S08199;8;REVISEUR PRINCIPAL DES SERVICES D'ARCHITECTURE;210;S14719;01/08/1996;1;INGENIEUR ECONOMISTE/CONSTRUCTION CL SUPERIEURE
S08210;2;CHARGE D ETUDES EN AMENAGEMENT ET EN URBANISME;110;N00720;09/02/1990;7;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME
S08211;2;CHARGE D ETUDES PRINCIPAL EN AMENAGEMENT ET EN URBANISME;110;N00721;09/02/1990;7;CHARGE D ETUDES PRINCIPAL EN AMENAGEMENT OU EN URBANISME
S08212;2;CHARGE D ETUDES EN AMENAGEMENT ET EN URBANISME;110;N00720;09/02/1990;7;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME
S08213;2;CHARGE D ETUDES PRINCIPAL EN URBANISME ET EN AMENAGEMENT;110;N00721;09/02/1990;7;CHARGE D ETUDES PRINCIPAL EN AMENAGEMENT OU EN URBANISME
S08253;2;MEDECIN DE P M I;110;N00733;01/02/1983;7;MEDECIN P M I
S08259;2;MEDECIN DE P M I;110;N00733;01/02/1971;7;MEDECIN P M I
S08269;2;CHARGE D ETUDES EN AMENAGEMENT;110;N00720;09/02/1990;7;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME
S08270;2;ASSISTANT D ETUDES EN URBANISME;110;N00719;09/02/1990;7;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME
S08301;2;CHARGE D ETUDES EN AMENAGEMENT ET TRAVAUX;110;N00720;09/02/1990;7;CHARGE D ETUDES EN AMENAGEMENT OU EN URBANISME
S08302;2;CHARGE D ETUDES EN AMENAGEMENT ET TRAVAUX PRINCIPAL;110;N00721;09/02/1990;7;CHARGE D ETUDES PRINCIPAL EN AMENAGEMENT OU EN URBANISME
S08324;2;MEDECIN DE P M I;110;N00733;01/07/1986;7;MEDECIN P M I
S08353;2;DIRECTEUR D ETUDES EN AMENAGMENT ET EN URBANISME;110;N00718;09/02/1990;7;DIRECTEUR D ETUDES EN AMENAGEMENT OU EN URBANISME
S08446;2;SOUS BRIGADIER DE LA SURVEILLANCE MUNICIPALE;110;S02368;21/03/1983;1;SOUS BRIGADIER SURVEILLANCE MUNICIPALE
S08468;2;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME;110;N00719;09/02/1990;7;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME
S08523;2;ASSISTANT D ETUDES EN URBANISME ET EN AMENAGEMENT;110;N00719;09/02/1990;7;ASSISTANT D ETUDES EN AMENAGEMENT OU EN URBANISME
S08718;8;SOUS-DIRECTEUR DES PISCINES;110;S13691;01/01/1979;1;SOUS-DIRECTEUR DES CENTRES SPORTIFS*
S08743;2;EGOUTIER;110;S08020;01/11/1978;7;EGOUTIER
S09000;8;RAVAUDEUR;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S09001;8;COIFFEUR;210;S10549;01/08/1990;8;OUVRIER PROFESSIONNEL
S09003;8;MAGASINIER DES ETABLISSEMENTS D'ENSEIGNEMENT;210;S12471;01/08/1993;8;AGENT DE SERVICE 1ERE CL ETABS ENSEIGNEMENT
S09012;8;FACTEUR DU DEPART DE 2EME CATEGORIE;210;S09011;01/01/1983;1;FACTEUR DU DEPART
S09013;8;FACTEUR DU DEPART DE 1ERE CATEGORIE;210;S09011;01/01/1983;1;FACTEUR DU DEPART
S09014;8;VEILLEUR ET GARDIEN DE NUIT;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S09019;8;CONDUCTEUR D'AUTOMOBILES DE 1ERE CATEGORIE;210;S06426;03/10/2005;1;CONDUCTEUR D'AUTOMOBILES
S09020;8;AIDE D'USINE;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S09021;8;AIDE D'USINE;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S09022;8;AGENT HOSPITALIER;210;S10394;01/07/1991;8;AGENT DE SERVICE INTERIEUR
S09023;8;AIDE MAGASINIER;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S09024;8;AGENT DU PERSONNEL DE SERVICE DE 2EME CATEGORIE;210;S09026;01/01/1983;1;AGENT DU PERSONNEL DE SERVICE
S09025;8;AGENT DU PERSONNEL DE SERVICE DE 1ERE CATEGORIE;210;S09026;01/01/1983;1;AGENT DU PERSONNEL DE SERVICE
S09029;8;MANOEUVRE DE FORCE;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S09031;8;INGENIEUR EN CHEF DES SERVICES TECHNIQUES;210;S15373;01/01/2003;1;INGENIEUR EN CHEF DES SERVICES TECHNIQUES
S09032;8;CHEF D'ARRONDISSEMENT;210;S15838;01/07/2006;1;INGENIEUR CHEF D'ARRONDISSEMENT
