code_grade_NEG	code_FP	libelle_FP	code_etat_grade	libelle_grade_NEG	categh	code_type_groupe	echelon	echelle	date_effet_grille	ib	min_mois	max_mois	moy_mois	code_grade_NETNEH	type_grade
0449	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER ANESTHESISTE DE CLASSE NORMALE(*)	A		04		01/01/2002	509			36	2430	
0449	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER ANESTHESISTE DE CLASSE NORMALE(*)	A		05		01/01/2002	542			48	2430	
0449	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER ANESTHESISTE DE CLASSE NORMALE(*)	A		06		01/01/2002	577			48	2430	
0449	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER ANESTHESISTE DE CLASSE NORMALE(*)	A		07		01/01/2002	615			48	2430	
0449	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER ANESTHESISTE DE CLASSE NORMALE(*)	A		08		01/01/2002	652				2430	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		01		01/08/1993	322			12	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		02		01/08/1993	346			24	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		03		01/08/1993	372			36	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		04		01/08/1993	407			36	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		05		01/08/1993	443			48	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		06		01/08/1993	480			48	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		07		01/08/1993	519			48	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		08		01/08/1993	558				2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		01		01/01/2002	322			12	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		02		01/01/2002	346			24	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		03		01/01/2002	372			36	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		04		01/01/2002	407			36	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		05		01/01/2002	443			48	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		06		01/01/2002	480			48	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		07		01/01/2002	519			48	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		08		01/01/2002	568				2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		01		01/12/2010	350			12	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		02		01/12/2010	357			24	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		03		01/12/2010	375			36	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		04		01/12/2010	416			36	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		05		01/12/2010	449			48	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		06		01/12/2010	486			48	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		07		01/12/2010	525			48	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		08		01/12/2010	572			48	2432	
0451	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE CLASSE NORMALE(*)	B		09		01/12/2010	614				2432	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		01		01/08/1993	322			12	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		02		01/08/1993	346			24	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		03		01/08/1993	372			36	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		04		01/08/1993	407			36	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		05		01/08/1993	443			48	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		06		01/08/1993	480			48	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		07		01/08/1993	519			48	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		08		01/08/1993	558				2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		01		01/01/2002	368			12	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		02		01/01/2002	408			24	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		03		01/01/2002	438			36	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		04		01/01/2002	471			36	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		05		01/01/2002	498			48	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		06		01/01/2002	535			48	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		07		01/01/2002	574			48	2440	
0450	510	FONCTION PUBLIQUE HOSPITALIERE	1		A		08		01/01/2002	610				2440	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		01		01/08/1993	322			12	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		02		01/08/1993	346			24	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		03		01/08/1993	372			36	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		04		01/08/1993	407			36	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		05		01/08/1993	443			48	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		06		01/08/1993	480			48	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		07		01/08/1993	519			48	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		08		01/08/1993	558				2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		01		01/01/2002	322			12	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		02		01/01/2002	346			24	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		03		01/01/2002	372			36	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		04		01/01/2002	407			36	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		05		01/01/2002	443			48	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		06		01/01/2002	480			48	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		07		01/01/2002	519			48	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		08		01/01/2002	568				2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		01		30/06/2011	350			12	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		02		30/06/2011	357			24	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		03		30/06/2011	375			36	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		04		30/06/2011	416			36	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		05		30/06/2011	449			48	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		06		30/06/2011	486			48	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		07		30/06/2011	525			48	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		08		30/06/2011	572			48	2458	
0463	510	FONCTION PUBLIQUE HOSPITALIERE	1	TECHNICIEN DE LABORATOIRE CL NORMALE (1ER GRADE)	B		09		30/06/2011	614				2458	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		01		01/08/1993	322			12	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		02		01/08/1993	346			24	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		03		01/08/1993	372			36	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		04		01/08/1993	407			36	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		05		01/08/1993	443			48	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		06		01/08/1993	480			48	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		07		01/08/1993	519			48	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		08		01/08/1993	558				2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		01		01/01/2002	322			12	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		02		01/01/2002	346			24	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		03		01/01/2002	372			36	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		04		01/01/2002	407			36	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		05		01/01/2002	443			48	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		06		01/01/2002	480			48	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		07		01/01/2002	519			48	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		08		01/01/2002	568				2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		01		30/06/2011	350			12	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		02		30/06/2011	357			24	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		03		30/06/2011	375			36	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		04		30/06/2011	416			36	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		05		30/06/2011	449			48	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		06		30/06/2011	486			48	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		07		30/06/2011	525			48	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		08		30/06/2011	572			48	2459	
0462	510	FONCTION PUBLIQUE HOSPITALIERE	1	MANIPULATEUR D'ELECTRORADIOLOGIE CL NORMALE (1ER GRADE)	B		09		30/06/2011	614				2459	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		01		01/08/1993	322			12	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		02		01/08/1993	346			24	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		03		01/08/1993	372			36	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		04		01/08/1993	407			36	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		05		01/08/1993	443			48	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		06		01/08/1993	480			48	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		07		01/08/1993	519			48	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		08		01/08/1993	558				2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		01		01/01/2002	368			12	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		02		01/01/2002	408			24	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		03		01/01/2002	438			36	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		04		01/01/2002	471			36	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		05		01/01/2002	498			48	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		06		01/01/2002	535			48	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		07		01/01/2002	574			48	2460	
0448	510	FONCTION PUBLIQUE HOSPITALIERE	1	INFIRMIER DE BLOC OPERATOIRE DE CLASSE NORMALE (*)	A		08		01/01/2002	610				2460	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		01		01/08/1991	461			24	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		02		01/08/1991	481			24	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		03		01/08/1991	504			24	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		04		01/08/1991	535			24	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		05		01/08/1991	566			24	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		06		01/08/1991	597			48	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		07		01/08/1991	628			48	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		08		01/08/1991	660				2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		01		14/05/2007	430			12	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		02		14/05/2007	480			24	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		03		14/05/2007	520			24	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		04		14/05/2007	558			36	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		05		14/05/2007	589			36	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		06		14/05/2007	627			48	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		07		14/05/2007	664			48	2602	
0417	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SOCIO EDUCATIF	A		08		14/05/2007	740				2602	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		01		14/05/2007	625			24	2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		02		14/05/2007	651			36	2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		03		14/05/2007	680			36	2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		04		14/05/2007	700			36	2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		05		14/05/2007	752			36	2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		06		14/05/2007	780				2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		01		22/03/2015	625			24	2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		02		22/03/2015	651			36	2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		03		22/03/2015	680			36	2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		04		22/03/2015	700			36	2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		05		22/03/2015	752			36	2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		06		22/03/2015	780			36	2603	
0824	510	FONCTION PUBLIQUE HOSPITALIERE	1	CADRE SUPERIEUR SOCIO EDUCATIF	A		07		22/03/2015	801				2603	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		01		07/02/2014	350			12	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		02		07/02/2014	357			24	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		03		07/02/2014	370			24	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		04		07/02/2014	384			24	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		05		07/02/2014	406			24	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		06		07/02/2014	430			24	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		07		07/02/2014	450			24	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		08		07/02/2014	472			24	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		09		07/02/2014	500			36	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		10		07/02/2014	528			36	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		11		07/02/2014	558			36	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		12		07/02/2014	584			48	2614	
1093	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF	B		13		07/02/2014	614				2614	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		01		07/02/2014	422			12	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		02		07/02/2014	441			24	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		03		07/02/2014	461			24	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		04		07/02/2014	486			24	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		05		07/02/2014	514			24	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		06		07/02/2014	544			24	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		07		07/02/2014	572			24	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		08		07/02/2014	599			24	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		09		07/02/2014	625			24	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		10		07/02/2014	646			36	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		11		07/02/2014	675				2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		P1		07/02/2014	350			12	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		P2		07/02/2014	357			24	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		P3		07/02/2014	370			24	2616	
1094	510	FONCTION PUBLIQUE HOSPITALIERE	1	ASSISTANT SOCIO-EDUCATIF PRINCIPAL	B		P4		07/02/2014	392				2616	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		01		07/02/2014	350			12	2623	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		02		07/02/2014	357			24	2623	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		03		07/02/2014	370			24	2623	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		04		07/02/2014	384			24	2623	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		05		07/02/2014	406			24	2623	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		06		07/02/2014	430			24	2623	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		07		07/02/2014	450			24	2623	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		08		07/02/2014	472			24	2623	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		09		07/02/2014	500			36	2623	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		10		07/02/2014	528			36	2623	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		11		07/02/2014	558			36	2623	
1095	510	FONCTION PUBLIQUE HOSPITALIERE	1	CONSEILLER EN ECONOMIE SOCIALE FAMILIALE CL NORMALE	B		12		07/02/2014	584			48	2623	
