,date_effet_grille,ib,code_grade_NETNEH,echelon,max_mois,min_mois,moy_mois,libelle_FP,libelle_grade_NEG,code_grade_NEG,code_grade,annee_effet
2409,2011-06-30,490,2953,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2011
2410,2011-06-30,522,2953,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2011
2411,2011-06-30,555,2953,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2011
2412,2011-06-30,585,2953,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2011
2413,2011-06-30,619,2953,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2011
2414,2011-06-30,640,2953,6,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2011
2415,2011-06-30,660,2953,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2011
2416,2012-01-01,490,2953,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2012
2417,2012-01-01,522,2953,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2012
2418,2012-01-01,555,2953,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2012
2419,2012-01-01,585,2953,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2012
2420,2012-01-01,619,2953,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2012
2421,2012-01-01,646,2953,6,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2012
2422,2012-01-01,675,2953,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (2EME GRADE)*,477,477,2012
2423,1994-01-08,471,2954,1,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,1994
2424,1994-01-08,499,2954,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,1994
2425,1994-01-08,530,2954,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,1994
2426,1994-01-08,565,2954,4,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,1994
2427,1994-01-08,593,2954,5,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,1994
2428,2002-01-01,471,2954,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2002
2429,2002-01-01,514,2954,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2002
2430,2002-01-01,548,2954,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2002
2431,2002-01-01,580,2954,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2002
2432,2002-01-01,613,2954,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2002
2433,2002-01-01,638,2954,6,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2002
2434,2011-06-30,490,2954,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2011
2435,2011-06-30,522,2954,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2011
2436,2011-06-30,555,2954,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2011
2437,2011-06-30,585,2954,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2011
2438,2011-06-30,619,2954,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2011
2439,2011-06-30,640,2954,6,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2011
2440,2011-06-30,660,2954,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2011
2441,2012-01-01,490,2954,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2012
2442,2012-01-01,522,2954,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2012
2443,2012-01-01,555,2954,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2012
2444,2012-01-01,585,2954,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2012
2445,2012-01-01,619,2954,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2012
2446,2012-01-01,646,2954,6,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2012
2447,2012-01-01,675,2954,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,PSYCHOMOTRICIEN CL SUP (2EME GRADE),478,478,2012
2448,1994-01-08,471,2955,1,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,1994
2449,1994-01-08,499,2955,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,1994
2450,1994-01-08,530,2955,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,1994
2451,1994-01-08,565,2955,4,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,1994
2452,1994-01-08,593,2955,5,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,1994
2453,2002-01-01,471,2955,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2002
2454,2002-01-01,514,2955,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2002
2455,2002-01-01,548,2955,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2002
2456,2002-01-01,580,2955,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2002
2457,2002-01-01,613,2955,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2002
2458,2002-01-01,638,2955,6,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2002
2459,2011-06-30,490,2955,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2011
2460,2011-06-30,522,2955,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2011
2461,2011-06-30,555,2955,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2011
2462,2011-06-30,585,2955,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2011
2463,2011-06-30,619,2955,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2011
2464,2011-06-30,640,2955,6,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2011
2465,2011-06-30,660,2955,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2011
2466,2012-01-01,490,2955,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2012
2467,2012-01-01,522,2955,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2012
2468,2012-01-01,555,2955,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2012
2469,2012-01-01,585,2955,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2012
2470,2012-01-01,619,2955,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2012
2471,2012-01-01,646,2955,6,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2012
2472,2012-01-01,675,2955,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPHONISTE CL SUP (2EME GRADE),479,479,2012
2473,1994-01-08,471,2956,1,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,1994
2474,1994-01-08,499,2956,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,1994
2475,1994-01-08,530,2956,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,1994
2476,1994-01-08,565,2956,4,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,1994
2477,1994-01-08,593,2956,5,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,1994
2478,2002-01-01,471,2956,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2002
2479,2002-01-01,514,2956,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2002
2480,2002-01-01,548,2956,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2002
2481,2002-01-01,580,2956,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2002
2482,2002-01-01,613,2956,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2002
2483,2002-01-01,638,2956,6,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2002
2484,2011-06-30,490,2956,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2011
2485,2011-06-30,522,2956,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2011
2486,2011-06-30,555,2956,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2011
2487,2011-06-30,585,2956,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2011
2488,2011-06-30,619,2956,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2011
2489,2011-06-30,640,2956,6,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2011
2490,2011-06-30,660,2956,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2011
2491,2012-01-01,490,2956,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2012
2492,2012-01-01,522,2956,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2012
2493,2012-01-01,555,2956,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2012
2494,2012-01-01,585,2956,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2012
2495,2012-01-01,619,2956,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2012
2496,2012-01-01,646,2956,6,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2012
2497,2012-01-01,675,2956,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ORTHOPTISTE CL SUP (2EME GRADE),480,480,2012
2498,1994-01-08,471,2957,1,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,1994
2499,1994-01-08,499,2957,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,1994
2500,1994-01-08,530,2957,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,1994
2501,1994-01-08,565,2957,4,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,1994
2502,1994-01-08,593,2957,5,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,1994
2503,2002-01-01,471,2957,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2002
2504,2002-01-01,514,2957,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2002
2505,2002-01-01,548,2957,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2002
2506,2002-01-01,580,2957,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2002
2507,2002-01-01,613,2957,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2002
2508,2002-01-01,638,2957,6,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2002
2509,2011-06-30,490,2957,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2011
2510,2011-06-30,522,2957,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2011
2511,2011-06-30,555,2957,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2011
2512,2011-06-30,585,2957,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2011
2513,2011-06-30,619,2957,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2011
2514,2011-06-30,640,2957,6,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2011
2515,2011-06-30,660,2957,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2011
2516,2012-01-01,490,2957,1,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2012
2517,2012-01-01,522,2957,2,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2012
2518,2012-01-01,555,2957,3,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2012
2519,2012-01-01,585,2957,4,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2012
2520,2012-01-01,619,2957,5,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2012
2521,2012-01-01,646,2957,6,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2012
2522,2012-01-01,675,2957,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,DIETETICIEN CL SUP (2EME GRADE),481,481,2012
2523,2015-01-09,444,2959,1,-1,-1,12,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (CAT SEDENTAIRE),1120,1120,2015
2524,2015-01-09,460,2959,2,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (CAT SEDENTAIRE),1120,1120,2015
2525,2015-01-09,486,2959,3,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (CAT SEDENTAIRE),1120,1120,2015
2526,2015-01-09,512,2959,4,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (CAT SEDENTAIRE),1120,1120,2015
2527,2015-01-09,541,2959,5,-1,-1,24,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (CAT SEDENTAIRE),1120,1120,2015
2528,2015-01-09,572,2959,6,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (CAT SEDENTAIRE),1120,1120,2015
2529,2015-01-09,601,2959,7,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (CAT SEDENTAIRE),1120,1120,2015
2530,2015-01-09,631,2959,8,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (CAT SEDENTAIRE),1120,1120,2015
2531,2015-01-09,661,2959,9,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (CAT SEDENTAIRE),1120,1120,2015
2532,2015-01-09,696,2959,10,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (CAT SEDENTAIRE),1120,1120,2015
2533,2015-01-09,730,2959,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,ERGOTHERAPEUTE CL SUP (CAT SEDENTAIRE),1120,1120,2015
2534,2007-06-25,287,3001,1,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2007
2535,2007-06-25,290,3001,2,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2007
2536,2007-06-25,298,3001,3,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2007
2537,2007-06-25,307,3001,4,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2007
2538,2007-06-25,320,3001,5,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2007
2539,2007-06-25,333,3001,6,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2007
2540,2007-06-25,343,3001,7,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2007
2541,2007-06-25,360,3001,8,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2007
2542,2007-06-25,374,3001,9,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2007
2543,2007-06-25,382,3001,10,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2007
2544,2007-06-25,409,3001,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2007
2545,2008-01-07,298,3001,1,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2008
2546,2008-01-07,299,3001,2,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2008
2547,2008-01-07,303,3001,3,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2008
2548,2008-01-07,310,3001,4,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2008
2549,2008-01-07,323,3001,5,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2008
2550,2008-01-07,333,3001,6,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2008
2551,2008-01-07,347,3001,7,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2008
2552,2008-01-07,360,3001,8,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2008
2553,2008-01-07,374,3001,9,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2008
2554,2008-01-07,389,3001,10,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2008
2555,2008-01-07,413,3001,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2008
2556,2014-01-02,336,3001,1,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2557,2014-01-02,337,3001,2,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2558,2014-01-02,339,3001,3,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2559,2014-01-02,340,3001,4,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2560,2014-01-02,341,3001,5,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2561,2014-01-02,346,3001,6,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2562,2014-01-02,349,3001,7,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2563,2014-01-02,367,3001,8,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2564,2014-01-02,379,3001,9,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2565,2014-01-02,400,3001,10,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2566,2014-01-02,416,3001,11,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2567,2014-01-02,424,3001,12,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2014
2568,2015-01-01,342,3001,1,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2569,2015-01-01,343,3001,2,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2570,2015-01-01,347,3001,3,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2571,2015-01-01,348,3001,4,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2572,2015-01-01,349,3001,5,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2573,2015-01-01,352,3001,6,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2574,2015-01-01,356,3001,7,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2575,2015-01-01,374,3001,8,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2576,2015-01-01,386,3001,9,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2577,2015-01-01,409,3001,10,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2578,2015-01-01,422,3001,11,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2579,2015-01-01,432,3001,12,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL NORMALE (E04),839,839,2015
2580,2007-06-25,290,3002,1,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL SUPERIEURE (E05),840,840,2007
2581,2007-06-25,298,3002,2,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL SUPERIEURE (E05),840,840,2007
2582,2007-06-25,307,3002,3,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AIDE SOIGNANT CL SUPERIEURE (E05),840,840,2007
